date,open,high,low,close,volume
2023-12-05,149.98,150.02,148.94,149.26,5627402
2023-12-06,149.97,150.62,149.18,149.31,4412462
2023-12-07,149.79,150.27,149.41,150.1,4975609
2023-12-08,149.97,150.95,149.89,150.57,4581293
2023-12-11,150.76,151.93,150.68,151.91,6297985
2023-12-12,151.98,152.38,151.23,152.18,3856785
2023-12-13,152.16,155.45,151.93,155.41,10620440
2023-12-14,156.66,158.25,156.66,157.53,15800993
2023-12-15,157.29,157.32,155.87,156.41,7771216
2023-12-18,156.4,156.51,155.63,155.87,5334792
2023-12-19,156.4,157.25,156.2,157.18,7109703
2023-12-20,156.8,157.38,154.51,154.58,6146102
2023-12-21,155.83,156.52,155.07,156.48,5807859
2023-12-22,156.92,157.59,156.34,157.01,4548883
2023-12-26,157.29,158.32,157.05,157.91,3332736
2023-12-27,158.08,158.32,157.59,158.06,3426848
2023-12-28,158.06,158.6,158.05,158.41,3350019
2023-12-29,158.04,158.53,157.33,157.8,4322909
2024-01-02,157.02,158.35,156.77,157.85,7417983
2024-01-03,156.98,156.98,155.3,155.52,7458061
2024-01-04,155.46,156.29,155.19,155.26,4606918
2024-01-05,155.01,156.6,154.83,155.71,6465953
2024-01-08,155.66,157.38,155.3,157.38,6832401
2024-01-09,156.38,157.08,156.07,156.58,5224712
2024-01-10,156.58,157.15,156.07,156.85,3948490
2024-01-11,156.8,156.83,155.15,156.4,5972662
2024-01-12,157.14,157.38,155.71,156.05,4818830
2024-01-16,155.36,155.47,154.52,155.06,5247130
2024-01-17,153.87,154.6,153.1,153.84,4750608
2024-01-18,154.03,154.77,153.16,154.63,6349688
2024-01-19,154.99,156.15,154.07,155.82,7191208
2024-01-22,156.29,157.21,156.25,156.64,6891078
2024-01-23,157.0,157.39,156.17,156.72,4104485
2024-01-24,157.7,157.71,155.81,155.91,4549136
2024-01-25,157.17,157.5,156.35,157.48,4648915
2024-01-26,157.66,157.98,157.2,157.5,4255992
2024-01-29,157.3,158.52,157.08,158.46,3868295
2024-01-30,158.01,158.84,157.85,158.49,6006961
2024-01-31,158.48,158.59,156.38,156.46,7540661
2024-02-01,156.79,158.38,155.79,158.28,6298374
2024-02-02,157.61,158.91,156.74,158.14,6501491
2024-02-05,157.36,157.43,156.12,156.78,7142482
2024-02-06,156.95,157.87,156.76,157.77,5196144
2024-02-07,158.51,158.77,157.62,158.39,5305507
2024-02-08,158.43,158.84,157.97,158.74,4234525
2024-02-09,158.69,159.08,158.14,158.93,4297141
2024-02-12,159.0,160.53,158.99,160.01,5949829
2024-02-13,157.85,158.21,156.16,157.35,7455913
2024-02-14,158.15,158.9,157.59,158.79,9818246
2024-02-15,159.42,160.91,159.37,160.76,4948570
2024-02-16,160.28,161.09,159.88,160.03,4255488
2024-02-20,159.3,159.96,159.24,159.66,4871887
2024-02-21,159.2,160.03,158.92,159.98,3934607
2024-02-22,160.82,161.98,160.48,161.57,7053587
2024-02-23,161.84,162.41,161.63,162.0,5358096
2024-02-26,161.98,162.41,161.23,161.35,4344262
2024-02-27,161.87,162.11,161.52,162.06,3520704
2024-02-28,161.67,162.49,161.49,162.12,3457347
2024-02-29,162.89,163.22,162.11,162.79,5068615
2024-03-01,163.0,164.0,162.23,163.93,5343522
2024-03-04,163.84,164.7,163.84,164.23,4081244
2024-03-05,163.96,164.67,162.86,163.48,5167579
2024-03-06,164.37,164.97,163.9,164.41,4106286
2024-03-07,165.42,165.97,165.31,165.7,5084185
2024-03-08,166.16,166.72,165.28,165.51,6961254
2024-03-11,165.16,165.82,164.63,165.72,3973340
2024-03-12,166.02,166.46,165.24,166.15,5093794
2024-03-13,166.27,166.82,165.73,166.23,3365144
2024-03-14,166.07,166.35,163.69,164.74,6319569
2024-03-15,163.67,164.98,163.66,164.42,5521431
2024-03-18,164.33,164.74,163.69,164.19,3088310
2024-03-19,164.17,165.21,164.04,165.17,4382586
2024-03-20,165.08,166.73,164.8,166.58,3840347
2024-03-21,167.34,168.18,167.16,167.72,4914218
2024-03-22,167.8,168.0,166.6,166.64,2482562
2024-03-25,166.63,167.05,166.25,166.28,2295683
2024-03-26,166.8,166.99,166.05,166.12,2826082
2024-03-27,167.14,168.79,167.05,168.78,4760661
2024-03-28,169.16,169.8,168.96,169.37,2841490
2024-04-01,169.6,169.67,168.23,168.37,3747986
2024-04-02,167.51,167.51,166.43,166.92,3739680
2024-04-03,166.71,167.4,166.58,167.1,3669501
2024-04-04,168.39,168.57,165.01,165.4,5699768
2024-04-05,165.52,166.83,165.2,166.39,4403651
2024-04-08,166.63,167.42,166.51,166.9,12619577
2024-04-09,167.46,167.77,166.05,167.56,3410609
2024-04-10,165.2,165.79,164.1,164.71,5900028
2024-04-11,165.01,165.26,163.54,164.59,5658698
2024-04-12,163.55,163.93,161.53,161.98,4804108
2024-04-15,163.65,163.8,160.02,160.58,7173703
2024-04-16,160.41,160.54,159.19,159.69,5722975
2024-04-17,160.47,160.6,158.87,159.36,6066397
2024-04-18,159.95,160.48,158.83,159.21,4852029
2024-04-19,159.52,160.34,159.3,159.81,6349212
2024-04-22,160.51,161.86,159.62,161.03,3781496
2024-04-23,161.34,162.82,161.21,162.46,3030755
2024-04-24,162.2,162.86,161.78,162.69,3060582
2024-04-25,161.96,162.61,160.56,162.35,5563612
2024-04-26,162.0,162.99,161.81,162.43,3765110
2024-04-29,162.89,163.69,162.82,163.56,2925536
2024-04-30,162.85,162.95,161.17,161.2,3712538
2024-05-01,160.75,162.81,160.18,160.65,6600422
2024-05-02,161.65,162.05,160.09,161.64,4474885
2024-05-03,162.97,163.53,162.13,162.79,6678222
2024-05-06,163.65,164.05,163.27,164.04,3869860
2024-05-07,164.5,164.99,164.36,164.5,3655232
2024-05-08,163.94,164.59,163.78,164.46,2776962
2024-05-09,164.42,165.88,164.34,165.84,2752123
2024-05-10,166.4,166.55,165.85,166.11,2751701
2024-05-13,166.66,167.15,165.94,166.07,1766956
2024-05-14,166.6,167.1,166.04,166.73,4711996
2024-05-15,167.71,168.2,167.41,168.06,4772021
2024-05-16,168.17,168.39,167.76,167.79,3982535
2024-05-17,167.85,168.13,167.55,168.04,1703400
2024-05-20,168.19,168.47,167.65,167.9,3279835
2024-05-21,167.77,167.9,167.33,167.83,2697203
2024-05-22,167.36,167.92,166.75,167.19,2253159
2024-05-23,167.49,167.5,164.71,164.85,4856452
2024-05-24,165.55,166.23,165.4,165.94,2281239
2024-05-28,165.96,166.02,164.31,164.79,3456902
2024-05-29,163.47,163.47,162.78,162.86,5591875
2024-05-30,162.93,163.78,162.68,163.61,4420474
2024-05-31,163.94,165.83,163.32,165.78,3641743
2024-06-03,166.1,166.12,163.6,164.9,5161359
2024-06-04,164.13,164.85,163.73,164.4,3702735
2024-06-05,164.77,165.45,163.83,165.4,4471557
2024-06-06,165.17,165.75,164.7,165.08,4560925
2024-06-07,164.28,165.5,164.05,164.56,2319743
2024-06-10,163.99,165.11,163.75,165.0,3129356
2024-06-11,164.25,164.56,163.32,164.32,3885138
2024-06-12,166.17,166.39,164.79,165.2,7475183
2024-06-13,164.9,165.0,163.74,164.73,5964608
2024-06-14,163.8,164.12,162.68,163.68,3778414
2024-06-17,163.32,165.02,163.01,164.87,3486694
2024-06-18,164.85,165.67,164.67,165.28,5450023
2024-06-20,165.24,165.69,165.0,165.38,4935317
2024-06-21,165.5,165.7,164.62,165.59,2723677
2024-06-24,165.29,166.57,164.85,165.72,6330708
2024-06-25,165.81,165.81,164.05,164.58,3705961
2024-06-26,164.01,164.13,163.4,163.96,2684318
2024-06-27,163.96,164.2,163.51,164.16,2562945
2024-06-28,164.53,165.21,163.54,164.28,3550733
